CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate,text_basic,text_classic,text_len_classic,word_count_classic,uppercase_ratio,exclamation_count,hate_words_count
UghSOLR4JDb4v3gCoAEC,9pr1oE34bIM,awnser to 24:15 question aim for the leg ,False,False,False,False,False,False,False,False,awnser to 24:15 question aim for the leg,awnser question aim leg,23,4,0.0,0,0
UghSOw-TVatZrHgCoAEC,9pr1oE34bIM,"All of these people talking about this stupid subject. I don't care if your blue, or purple!! My cousin was killed by a drunk African driver and was left there to die. And were did that go, only on local news. And do you see me rioting outside. NO. I'm sorry to Michael's family I truly am. But everyone looses someone but when people get violent about it then what are people so post  to think about those people. ",False,False,False,False,False,False,False,False,"All of these people talking about this stupid subject. I don't care if your blue, or purple!! My cousin was killed by a drunk African driver and was left there to die. And were did that go, only on local news. And do you see me rioting outside. NO. I'm sorry to Michael's family I truly am. But everyone looses someone but when people get violent about it then what are people so post to think about those people.",people talking stupid subject dont care blue purple cousin killed drunk african driver left die go local news see rioting outside im sorry michael family truly everyone loos someone people get violent people post think people,225,36,0.02891566265060241,2,3
UghswZ7OO7ECzngCoAEC,9pr1oE34bIM,Dude commits 3 felonies including assaulting a police officer before he is shot and killed. Are you serious? This is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,False,False,False,False,False,False,False,False,Dude commits 3 felonies including assaulting a police officer before he is shot and killed. Are you serious? This is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,dude commits felony including assaulting police officer shot killed serious race riot distract fact cop job case closed justice served street day,145,22,0.012711864406779662,0,2
UghUEX_-eNfdeXgCoAEC,9pr1oE34bIM,the only difference is the color of your skin. do people still say that?,False,False,False,False,False,False,False,False,the only difference is the color of your skin. do people still say that?,difference color skin people still say,38,6,0.0,0,0
UghuQ7I-R5u7zngCoAEC,9pr1oE34bIM,Gentle gentl giant,False,False,False,False,False,False,False,False,Gentle gentl giant,gentle gentl giant,18,3,0.05555555555555555,0,0
UghUutlrIwRnm3gCoAEC,9pr1oE34bIM,http://www. youtube. com/watch?v=6yfbbt6DvHg You did research and you didn't come across the information of white construction workers who witnessed Mike Brown shot with his hands up? ,False,False,False,False,False,False,False,False,youtube. com/watch?v=6yfbbt6DvHg You did research and you didn't come across the information of white construction workers who witnessed Mike Brown shot with his hands up?,youtube comwatchv yfbbt dvhg research didnt come across information white construction worker witnessed mike brown shot hand,124,17,0.02717391304347826,0,0
UghV86XDpeXqN3gCoAEC,9pr1oE34bIM,Was Stefan ever a victim of police discrimination? The game of white supremacy is to deny aNY involvement and play the victim when blacks complain..it never fails watch the comments,True,False,False,False,False,True,True,False,Was Stefan ever a victim of police discrimination? The game of white supremacy is to deny aNY involvement and play the victim when blacks complain..it never fails watch the comments,stefan ever victim police discrimination game white supremacy deny involvement play victim black complainit never fails watch comment,133,18,0.027624309392265192,0,0
UghWejVGi6gA43gCoAEC,9pr1oE34bIM,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this. http://www.sltrib.com/sltrib/news/58313255-78/taylor-police-officer-burbank.html.csp",False,False,False,False,False,False,False,False,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this.",well ya go young white man killed nonwhite say black cop medium outcry almost medium anything search,100,17,0.021645021645021644,0,1
Ughx0GLGJMIon3gCoAEC,9pr1oE34bIM,FACTS prove he was a THUG.,True,True,False,False,False,False,False,False,FACTS prove he was a THUG.,fact prove thug,15,3,0.34615384615384615,0,0
Ughx64L4ti9Xd3gCoAEC,9pr1oE34bIM,"If Michael Brown was Asian, his name would be Dindu Nuffin Wong",True,False,False,False,False,True,True,False,"If Michael Brown was Asian, his name would be Dindu Nuffin Wong",michael brown asian name would dindu nuffin wong,48,8,0.1111111111111111,0,0
UghxPDY91LzI_XgCoAEC,9pr1oE34bIM,luv dem gangzta lyreks,False,False,False,False,False,False,False,False,luv dem gangzta lyreks,luv dem gangzta lyreks,22,4,0.0,0,0
UghxwwNKFofQV3gCoAEC,9pr1oE34bIM,"good balanced unbiased video...this story is so sad, smh",False,False,False,False,False,False,False,False,"good balanced unbiased video...this story is so sad, smh",good balanced unbiased videothis story sad smh,46,7,0.0,0,0
UghxzBEM7k_5oHgCoAEC,9pr1oE34bIM,"Hey, last week in Kansas City, Mo. a Black man snuck into a retirement housing, broke into a house Beating 80 year old couple to death then went outside attempted to hot wire  antique car. Three neighbors  came out of their town-houses Mr. Howell (afro american) took his 12 gauge shot gun EXECUTED them by Blowing their heads off. He was only one armned a known felon, who had gotten out of a previous murder charge because they could not find the young girls body.Now, that is O.K. because they were ol d white people/caucasians.....Where is Al Sharpeton & Jesse Jackson NOW!",True,True,False,True,False,False,False,False,"Hey, last week in Kansas City, Mo. a Black man snuck into a retirement housing, broke into a house Beating 80 year old couple to death then went outside attempted to hot wire antique car. Three neighbors came out of their town-houses Mr. Howell (afro american) took his 12 gauge shot gun EXECUTED them by Blowing their heads off. He was only one armned a known felon, who had gotten out of a previous murder charge because they could not find the young girls body.Now, that is O.K. because they were ol d white people/caucasians.....Where is Al Sharpeton & Jesse Jackson NOW!",hey last week kansa city mo black man snuck retirement housing broke house beating year old couple death went outside attempted hot wire antique car three neighbor came townhouses mr howell afro american took gauge shot gun executed blowing head one armned known felon gotten previous murder charge could find young girl bodynow ok ol white peoplecaucasianswhere al sharpeton jesse jackson,389,61,0.05199306759098787,1,0
UghymkZRefzF9HgCoAEC,9pr1oE34bIM,Thank you Stefan.,False,False,False,False,False,False,False,False,Thank you Stefan.,thank stefan,12,2,0.11764705882352941,0,0
UghyXMdiUS3R6XgCoAEC,9pr1oE34bIM,I have told some people on facebook to hold off judgment till the all the facts are in. I just like waiting and seeing all the facts. Part of me wants to believe Mr. Brown is a gentle giant but there a lot of evidence he not.,False,False,False,False,False,False,False,False,I have told some people on facebook to hold off judgment till the all the facts are in. I just like waiting and seeing all the facts. Part of me wants to believe Mr. Brown is a gentle giant but there a lot of evidence he not.,told people facebook hold judgment till fact like waiting seeing fact part want believe mr brown gentle giant lot evidence,122,20,0.022222222222222223,0,0
UghZ0GxRWjjtzXgCoAEC,9pr1oE34bIM,we might as well get the next round of riots over w/ when the police officer is cleared of any wrong doing...,False,False,False,False,False,False,False,False,we might as well get the next round of riots over w/ when the police officer is cleared of any wrong doing...,might well get next round riot w police officer cleared wrong,61,11,0.0,0,0
UghZdtO-X_OiGHgCoAEC,9pr1oE34bIM,"No longer allegedly Michael Brown in the video, confirmed by his family.",False,False,False,False,False,False,False,False,"No longer allegedly Michael Brown in the video, confirmed by his family.",longer allegedly michael brown video confirmed family,53,7,0.041666666666666664,0,0
Ugi_6fj40d8GBngCoAEC,9pr1oE34bIM,"Well, we all know the truth today and yet we still hear the ""hands up, don't shoot"" BULLSHIT lie (see Beyonce). . .Yet we still see this moniker being used as a reason (lie) to shoot at Cops and outright assassinate them.",True,True,False,True,False,False,False,False,"Well, we all know the truth today and yet we still hear the ""hands up, don't shoot"" BULLSHIT lie (see Beyonce). . .Yet we still see this moniker being used as a reason (lie) to shoot at Cops and outright assassinate them.",well know truth today yet still hear hand dont shoot bullshit lie see beyonce yet still see moniker used reason lie shoot cop outright assassinate,146,25,0.05429864253393665,0,3
Ugi_ofJvcozDSXgCoAEC,9pr1oE34bIM,love the rap section!,False,False,False,False,False,False,False,False,love the rap section!,love rap section,16,3,0.0,1,0
Ugi28hnRXGuoEngCoAEC,9pr1oE34bIM,Just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do. Less than 1% of arrest end in shootings. Less than 1/4 of people killed by police are black. Courtesy the FBI statistics. Maybe we should worry about why blacks commit much more crimes and yet they are out numbered about 5 to 1 in the general population. oh and ten years ago the crime rate and employment rate for blacks was better than it is now.,False,False,False,False,False,False,False,False,Just so everyone knows more white people die from cops than blacks even though blacks get arrested at more than double the rate whites do. Less than 1% of arrest end in shootings. Less than 1/4 of people killed by police are black. Courtesy the FBI statistics. Maybe we should worry about why blacks commit much more crimes and yet they are out numbered about 5 to 1 in the general population. oh and ten years ago the crime rate and employment rate for blacks was better than it is now.,everyone know white people die cop black even though black get arrested double rate white less arrest end shooting less people killed police black courtesy fbi statistic maybe worry black commit much crime yet numbered general population oh ten year ago crime rate employment rate black better,293,47,0.01642710472279261,0,2
Ugi2D2J9ryibsngCoAEC,9pr1oE34bIM,12:28 - can someone please turn that into an auto-tune rap song by Stefan Molyneux? Please.,False,False,False,False,False,False,False,False,12:28 - can someone please turn that into an auto-tune rap song by Stefan Molyneux? Please.,someone please turn autotune rap song stefan molyneux please,60,9,0.03296703296703297,0,0
Ugi3jDCc-p-YU3gCoAEC,9pr1oE34bIM,"the guy was a monster, he got what he deserved, color didn't matter. anyone that attacks a guy with a gun is gonna get shot.......he did a stupid illegal act tried hurting someone and got blasted. give the cop a raise",True,True,False,False,False,False,False,False,"the guy was a monster, he got what he deserved, color didn't matter. anyone that attacks a guy with a gun is gonna get shot.......he did a stupid illegal act tried hurting someone and got blasted. give the cop a raise",guy monster got deserved color didnt matter anyone attack guy gun gonna get shothe stupid illegal act tried hurting someone got blasted give cop raise,150,25,0.0,0,1
Ugi4EuOX3ajKEXgCoAEC,9pr1oE34bIM,Molyneux tête de noeud !,False,False,False,False,False,False,False,False,Molyneux tête de noeud !,molyneux tête de noeud,22,4,0.041666666666666664,1,0
Ugi7qter96VmungCoAEC,9pr1oE34bIM,"moly loooooooooooooooooooooooves cops.  there are other witnesses.  also clueless about the 'riots'.  also about the decades of police violence and repression in the area....also, ignorant of the effects of marijuana.",False,False,False,False,False,False,False,False,"moly loooooooooooooooooooooooves cops. there are other witnesses. also clueless about the 'riots'. also about the decades of police violence and repression in the area....also, ignorant of the effects of marijuana.",moly loooooooooooooooooooooooves cop witness also clueless riot also decade police violence repression areaalso ignorant effect marijuana,137,16,0.0,0,0
Ugi90oP3_nO3lXgCoAEC,9pr1oE34bIM,"The 1,879 people the disliked this video are the problem. This man said nothing wrong. And until they change, which will not happen, it will not change. The good thing is you are still very out numbered.",False,False,False,False,False,False,False,False,"The 1,879 people the disliked this video are the problem. This man said nothing wrong. And until they change, which will not happen, it will not change. The good thing is you are still very out numbered.",people disliked video problem man said nothing wrong change happen change good thing still numbered,99,15,0.019704433497536946,0,0
UgiaCs0lyI-CGXgCoAEC,9pr1oE34bIM,"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",False,False,False,False,False,False,False,False,"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",state cop cop shooting state problem right anarchocapitalists like steffan agree nonsense,89,12,0.027972027972027972,0,0
UgiAxtQoe6zezHgCoAEC,9pr1oE34bIM,racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views. ,True,True,False,False,True,False,False,False,racist piece of shit you reach for anything to justify murder. it is extremely shameful how you slant facts in order to justify your racist and biased views.,racist piece shit reach anything justify murder extremely shameful slant fact order justify racist biased view,110,16,0.0,0,1
UgiBd5_JgZmkLXgCoAEC,9pr1oE34bIM,"Dear Mr. Stephen Molyneux, 40 minutes is a bit long, but you are 100% right! You respond only after all facts are in . BTW, I voted the thumb up and the number (5729 )did not even blink. ( I have tried the thumb down and must say the same thing happened = to be fair.....)  Thank you for your homework and your hard work. Obviously you spent a lot of time to present this case to us. Very nice of you. Obviously you care very much about your country.  All the best !",False,False,False,False,False,False,False,False,"Dear Mr. Stephen Molyneux, 40 minutes is a bit long, but you are 100% right! You respond only after all facts are in . BTW, I voted the thumb up and the number (5729 )did not even blink. ( I have tried the thumb down and must say the same thing happened = to be fair.....) Thank you for your homework and your hard work. Obviously you spent a lot of time to present this case to us. Very nice of you. Obviously you care very much about your country. All the best !",dear mr stephen molyneux minute bit long right respond fact btw voted thumb number even blink tried thumb must say thing happened fair thank homework hard work obviously spent lot time present case u nice obviously care much country best,237,40,0.032188841201716736,2,0
Ugibs9zqNcyXY3gCoAEC,9pr1oE34bIM,please do a follow-up video if u get enough new information. thx for your time and great work as always.,False,False,False,False,False,False,False,False,please do a follow-up video if u get enough new information. thx for your time and great work as always.,please followup video u get enough new information thx time great work always,77,13,0.0,0,0
UgicaQKABWnGzngCoAEC,9pr1oE34bIM,"When are people of this country going to learn, it isn't the police that is the enemy, it is the MEDIA..they are the ones lighting the so called fire, and stirring the pot...",False,False,False,False,False,False,False,False,"When are people of this country going to learn, it isn't the police that is the enemy, it is the MEDIA..they are the ones lighting the so called fire, and stirring the pot...",people country going learn isnt police enemy mediathey one lighting called fire stirring pot,92,14,0.034482758620689655,0,0
UgicXd44QtS0D3gCoAEC,9pr1oE34bIM,"As always Mr. Molyneux, excellent video.",False,False,False,False,False,False,False,False,"As always Mr. Molyneux, excellent video.",always mr molyneux excellent video,34,5,0.075,0,0
UgidFDMnBCsYXngCoAEC,9pr1oE34bIM,"Stop advertising swisher sweets lol , ur a racist point blank  .",True,True,False,False,False,False,False,False,"Stop advertising swisher sweets lol , ur a racist point blank .",stop advertising swisher sweet lol ur racist point blank,56,9,0.015625,0,0
UgiDwqea9kPlTXgCoAEC,9pr1oE34bIM,This man has an intelligence the average black man can't comprehend.  Its like a dog trying to figure out how man makes a house.,True,False,False,False,False,True,True,False,This man has an intelligence the average black man can't comprehend. Its like a dog trying to figure out how man makes a house.,man intelligence average black man cant comprehend like dog trying figure man make house,88,14,0.015625,0,0
UgidxPTMDu9633gCoAEC,9pr1oE34bIM,"I loved your Trayvon Martin video and I love this one too. I wish you could deliver cable news, maybe then people would get the truth.",False,False,False,False,False,False,False,False,"I loved your Trayvon Martin video and I love this one too. I wish you could deliver cable news, maybe then people would get the truth.",loved trayvon martin video love one wish could deliver cable news maybe people would get truth,94,16,0.03731343283582089,0,0
Ugie6_SVDwjE4HgCoAEC,9pr1oE34bIM,"and the robbery video leaves one with more questions than answers...
He put 'something' on the clerks counter when he entered the store... MONEY .... ??? Watch carefully... He had 'something' in his hand when he entered, plus pulled something out of his pockets, Money??? ... and put it on the counter... These surveillance have audio ability.... there was a conversation at the clerks window as well
I'm just saying....﻿
some of the videos posted are longer and have more depth.... the clerk and him had an exchange at the window... we don't know what was said, we don't know.... if the money was sufficient for the items... etc...",False,False,False,False,False,False,False,False,"and the robbery video leaves one with more questions than answers... He put 'something' on the clerks counter when he entered the store... MONEY .... ??? Watch carefully... He had 'something' in his hand when he entered, plus pulled something out of his pockets, Money??? ... and put it on the counter... These surveillance have audio ability.... there was a conversation at the clerks window as well I'm just saying....﻿ some of the videos posted are longer and have more depth.... the clerk and him had an exchange at the window... we don't know what was said, we don't know.... if the money was sufficient for the items... etc...",robbery video leaf one question answer put something clerk counter entered store money watch carefully something hand entered plus pulled something pocket money put counter surveillance audio ability conversation clerk window well im saying﻿ video posted longer depth clerk exchange window dont know said dont know money sufficient item etc,340,50,0.01732283464566929,0,0
UgiEU3lZZ276EXgCoAEC,9pr1oE34bIM,"I hope the next video will be entitled ""The Truth about the Ferguson police department and the Ferguson riots"". Thanks for the usual quality research but there are two issues match and gasoline. Riot control of otherwise peaceful protestors, homeowners refusing to go inside and members of the press are clear symptoms of something out of the normal for small town police. Sanford police had similar protests incuding looting but resisted such escalation.",False,False,False,False,False,False,False,False,"I hope the next video will be entitled ""The Truth about the Ferguson police department and the Ferguson riots"". Thanks for the usual quality research but there are two issues match and gasoline. Riot control of otherwise peaceful protestors, homeowners refusing to go inside and members of the press are clear symptoms of something out of the normal for small town police. Sanford police had similar protests incuding looting but resisted such escalation.",hope next video entitled truth ferguson police department ferguson riot thanks usual quality research two issue match gasoline riot control otherwise peaceful protestors homeowner refusing go inside member press clear symptom something normal small town police sanford police similar protest incuding looting resisted escalation,328,44,0.017582417582417582,0,0
Ugifhdx2Nn8PQ3gCoAEC,9pr1oE34bIM,"Here's another fine Ferguson officer.  Man, they really got the cream of the crop in that town!  LOL  http://thefreethoughtproject.com/ferguson-cop-choked-hog-tied-12-year-old-accused-assault/",False,False,False,False,False,False,False,False,"Here's another fine Ferguson officer. Man, they really got the cream of the crop in that town! LOL",here another fine ferguson officer man really got cream crop town lol,69,12,0.03125,1,1
UgifnKoH5e8fIHgCoAEC,9pr1oE34bIM,"the fate of another neglected child
would be interesting to know his family background... always keep in mind that children emulate social behaviour...",False,False,False,False,False,False,False,False,the fate of another neglected child would be interesting to know his family background... always keep in mind that children emulate social behaviour...,fate another neglected child would interesting know family background always keep mind child emulate social behaviour,117,16,0.0,0,0
UgiFSYf7PhDUd3gCoAEC,9pr1oE34bIM,Good commentary.  Perceptive and fair.,False,False,False,False,False,False,False,False,Good commentary. Perceptive and fair.,good commentary perceptive fair,31,4,0.05263157894736842,0,0
UgigJWvhjPTtDXgCoAEC,9pr1oE34bIM,"Whether you're right or wrong about the Michael Brown case has nothing to do with ""left wing"" policies. Please stop conflating the issues. ",False,False,False,False,False,False,False,False,"Whether you're right or wrong about the Michael Brown case has nothing to do with ""left wing"" policies. Please stop conflating the issues.",whether youre right wrong michael brown case nothing left wing policy please stop conflating issue,98,15,0.02877697841726619,0,0
Ugigl4XGkNFMMHgCoAEC,9pr1oE34bIM,"He was Robbing the Store and Being a Big Man .
If you Play with Fire you Will Get Burnt .?
The Police Did His Job .",False,False,False,False,False,False,False,False,He was Robbing the Store and Being a Big Man . If you Play with Fire you Will Get Burnt .? The Police Did His Job .,robbing store big man play fire get burnt police job,52,10,0.1452991452991453,0,0
UgihE6xeiPTihHgCoAEC,9pr1oE34bIM,Link between poor little tryvon martin and little mr brown? Yeah they were both thug's that tired to beat the white person into the ground and got shot for their effords...end of story,True,False,False,False,False,True,True,False,Link between poor little tryvon martin and little mr brown? Yeah they were both thug's that tired to beat the white person into the ground and got shot for their effords...end of story,link poor little tryvon martin little mr brown yeah thug tired beat white person ground got shot effordsend story,113,19,0.010869565217391304,0,0
UgiHPN6Pa7633ngCoAEC,9pr1oE34bIM,"Fascinating to hear actual facts, especially compared with the twisted nonsense coming out of the main media outlets.",False,False,False,False,False,False,False,False,"Fascinating to hear actual facts, especially compared with the twisted nonsense coming out of the main media outlets.",fascinating hear actual fact especially compared twisted nonsense coming main medium outlet,91,12,0.008547008547008548,0,0
UgihxPDXGDbsyXgCoAEC,9pr1oE34bIM,Michale brown got what he was asking for the black protestors are racist against whites that is what's happening ,True,True,False,True,False,True,True,False,Michale brown got what he was asking for the black protestors are racist against whites that is what's happening,michale brown got asking black protestors racist white whats happening,70,10,0.008849557522123894,0,0
UgiIiGH-eTP3AXgCoAEC,9pr1oE34bIM,"As a white guy, if you are really concerned with the plight of the black community (which I doubt that you are) you should spend some time just hanging around black guys in the community just to see how the world reacts to them and how they react to the world.  And not just a few times either.  Secondly, if you think anyone even hoped up on drugs charges after feeling a gunshot after at first fleeing a shooter, what kind of fantasy do you live in.  You must think blacks will do shit anything with a survival mechanism in this world would not do.   Police officers doing the right thing gives us comfort in our lives and you want to believe the cops story.  

Here is another story cop gets out to start some cop harassment type antics (as all cops do).  Kid gives him some 18 year old fat fuck that thinks he can whip everybody's ass sass.   He hits the kid with the door, dumb ass kid instead of passing out and getting the officer fired and paid and a few dollars for his injuries, pushes the door back.  Officer grabs him by the neck and a scuffle incurs.  Kid fires a punch to his grill.  Black guys hit pretty hard (see boxing) and the cop sees red.  Opens fire.  Kid runs. 15 feet is about how far his ass can get before his body reminds his fat ass he is not a sprinter or maybe the shots are starting to set in, now he wants to negotiate.  Cop executes him.  Is it lawful....., maybe, but my story makes more sense.",True,True,False,True,True,False,False,False,"As a white guy, if you are really concerned with the plight of the black community (which I doubt that you are) you should spend some time just hanging around black guys in the community just to see how the world reacts to them and how they react to the world. And not just a few times either. Secondly, if you think anyone even hoped up on drugs charges after feeling a gunshot after at first fleeing a shooter, what kind of fantasy do you live in. You must think blacks will do shit anything with a survival mechanism in this world would not do. Police officers doing the right thing gives us comfort in our lives and you want to believe the cops story. Here is another story cop gets out to start some cop harassment type antics (as all cops do). Kid gives him some 18 year old fat fuck that thinks he can whip everybody's ass sass. He hits the kid with the door, dumb ass kid instead of passing out and getting the officer fired and paid and a few dollars for his injuries, pushes the door back. Officer grabs him by the neck and a scuffle incurs. Kid fires a punch to his grill. Black guys hit pretty hard (see boxing) and the cop sees red. Opens fire. Kid runs. 15 feet is about how far his ass can get before his body reminds his fat ass he is not a sprinter or maybe the shots are starting to set in, now he wants to negotiate. Cop executes him. Is it lawful....., maybe, but my story makes more sense.",white guy really concerned plight black community doubt spend time hanging around black guy community see world reacts react world time either secondly think anyone even hoped drug charge feeling gunshot first fleeing shooter kind fantasy live must think black shit anything survival mechanism world would police officer right thing give u comfort life want believe cop story another story cop get start cop harassment type antic cop kid give year old fat fuck think whip everybodys as sas hit kid door dumb as kid instead passing getting officer fired paid dollar injury push door back officer grab neck scuffle incurs kid fire punch grill black guy hit pretty hard see boxing cop see red open fire kid run foot far as get body reminds fat as sprinter maybe shot starting set want negotiate cop executes lawful maybe story make sense,834,141,0.011188811188811189,0,9
UgiIR4s7rz-Wr3gCoAEC,9pr1oE34bIM,"I think my chief problem with Molyneux is that he has great ideals and solid, worthwhile goals that he hopes to share with society, but can't seem to embrace the ethical grey-ness of human beings. He frustrates me with his ""all or nothing"" approach to morality, and as such I don't believe he is worth listening to as a political strategist (which requires recognizing the conditional-nature of human psychology and constructing systemic guides to help incentivize positive culture). Good philosophy, crappy political theory.",False,False,False,False,False,False,False,False,"I think my chief problem with Molyneux is that he has great ideals and solid, worthwhile goals that he hopes to share with society, but can't seem to embrace the ethical grey-ness of human beings. He frustrates me with his ""all or nothing"" approach to morality, and as such I don't believe he is worth listening to as a political strategist (which requires recognizing the conditional-nature of human psychology and constructing systemic guides to help incentivize positive culture). Good philosophy, crappy political theory.",think chief problem molyneux great ideal solid worthwhile goal hope share society cant seem embrace ethical greyness human being frustrates nothing approach morality dont believe worth listening political strategist requires recognizing conditionalnature human psychology constructing systemic guide help incentivize positive culture good philosophy crappy political theory,373,46,0.009523809523809525,0,1
UgiixDwSB5aUdXgCoAEC,9pr1oE34bIM,"So sad, he looked like such a nice young man",False,False,False,False,False,False,False,False,"So sad, he looked like such a nice young man",sad looked like nice young man,30,6,0.022727272727272728,0,0
Ugij7I2Fqtdb8HgCoAEC,9pr1oE34bIM,"I believe in those photos the gentle giant and his accomplice are giving gang signs, no? Even if Brown did raise his hands in surrender, maybe he realized he'd blown it, could get in trouble, and by then Officer Wilson's adrenaline was running high and reacted. Officers don't hesitate or they'd lose their lives. Lord knows there's no such thing as a thug that goes to college? Look at all those angelic professional athletes that keep getting arrested. What crap we're being fed. I'm disgusted.",True,False,False,False,False,True,True,False,"I believe in those photos the gentle giant and his accomplice are giving gang signs, no? Even if Brown did raise his hands in surrender, maybe he realized he'd blown it, could get in trouble, and by then Officer Wilson's adrenaline was running high and reacted. Officers don't hesitate or they'd lose their lives. Lord knows there's no such thing as a thug that goes to college? Look at all those angelic professional athletes that keep getting arrested. What crap we're being fed. I'm disgusted.",believe photo gentle giant accomplice giving gang sign even brown raise hand surrender maybe realized hed blown could get trouble officer wilson adrenaline running high reacted officer dont hesitate theyd lose life lord know there thing thug go college look angelic professional athlete keep getting arrested crap fed im disgusted,330,50,0.020161290322580645,0,1
UgiK2ifbuOZWJngCoAEC,9pr1oE34bIM,I can't tell if this is a racist cop or a dumb guy messing with cops. I hate that they make Michael brown seem like a holy man and he is not but that does not make it right to kill him. It's so confusing. ,False,False,False,False,False,False,False,False,I can't tell if this is a racist cop or a dumb guy messing with cops. I hate that they make Michael brown seem like a holy man and he is not but that does not make it right to kill him. It's so confusing.,cant tell racist cop dumb guy messing cop hate make michael brown seem like holy man make right kill confusing,110,20,0.01951219512195122,0,2
UgikjrljA1NcWXgCoAEC,9pr1oE34bIM,Thank you +Stefan Molyneux  for sharing your logical and rational evaluation of the occurrences of this incident.,False,False,False,False,False,False,False,False,Thank you +Stefan Molyneux for sharing your logical and rational evaluation of the occurrences of this incident.,thank stefan molyneux sharing logical rational evaluation occurrence incident,77,9,0.02654867256637168,0,0
UgiktGvDhtO6YngCoAEC,9pr1oE34bIM,Apparently Stefan never read What's the Matter With Kansas,False,False,False,False,False,False,False,False,Apparently Stefan never read What's the Matter With Kansas,apparently stefan never read whats matter kansa,47,7,0.10344827586206896,0,0
UgiLkxNi2d8b8XgCoAEC,9pr1oE34bIM,This jerk just made up a b.s. story about skittles and Arizona ice tea being components of lean. Which is actual  promethazine a pharmaceutical drug and a easy on to get on the street level. This guy is a quake and for you antebellum period dreamers for negro should live beneath you need to realize that your really not much better off. Statistics would say that there more whites on well fair and more whites committ more violent crimes than anyone. So pls come with more white savior b.s.,False,False,False,False,False,False,False,False,This jerk just made up a b.s. story about skittles and Arizona ice tea being components of lean. Which is actual promethazine a pharmaceutical drug and a easy on to get on the street level. This guy is a quake and for you antebellum period dreamers for negro should live beneath you need to realize that your really not much better off. Statistics would say that there more whites on well fair and more whites committ more violent crimes than anyone. So pls come with more white savior b.s.,jerk made b story skittle arizona ice tea component lean actual promethazine pharmaceutical drug easy get street level guy quake antebellum period dreamer negro live beneath need realize really much better statistic would say white well fair white committ violent crime anyone pls come white savior b,300,47,0.012219959266802444,0,0
UgilnAyNgOEiCngCoAEC,9pr1oE34bIM,"Thank you Stefan, well put",False,False,False,False,False,False,False,False,"Thank you Stefan, well put",thank stefan well put,21,4,0.07692307692307693,0,0
UgiLoDtsZBccZXgCoAEC,9pr1oE34bIM,"How da Fuck do this gay ass bald white frenchy nigga gonna set hisself up as a dang judge a this whole criminal conspiracy. Micheal brown had his MOTHAFUCKIN HANDS IN THE AIR SON! If u so smart then u should know that when a nigga has his hands in the mothafuckin air that's a sign SHOWIN HE WAS INNOCENT OF THA CRIME!  Sorry for the cussin, but that shit be internationally recognized as an indication of INNOCENCE ON THE PART OF THE PERPETRATOR!  What y'all niggas in the media have here is a plain old fashioned example a MURDER IN THE FIRST DEGREE on the part a Mr. Officer Darren Wilson, for takin the life a this nigga, who was a COLLEGE STUDENT!  Niggas at kent state be protestin , they get they asses shot, and it's a historic event.... Michael brown shot dead in the street while he takin part in the ferguson protests, and y'all media mothafuckas try to explain it away",True,True,False,False,True,False,False,False,"How da Fuck do this gay ass bald white frenchy nigga gonna set hisself up as a dang judge a this whole criminal conspiracy. Micheal brown had his MOTHAFUCKIN HANDS IN THE AIR SON! If u so smart then u should know that when a nigga has his hands in the mothafuckin air that's a sign SHOWIN HE WAS INNOCENT OF THA CRIME! Sorry for the cussin, but that shit be internationally recognized as an indication of INNOCENCE ON THE PART OF THE PERPETRATOR! What y'all niggas in the media have here is a plain old fashioned example a MURDER IN THE FIRST DEGREE on the part a Mr. Officer Darren Wilson, for takin the life a this nigga, who was a COLLEGE STUDENT! Niggas at kent state be protestin , they get they asses shot, and it's a historic event.... Michael brown shot dead in the street while he takin part in the ferguson protests, and y'all media mothafuckas try to explain it away",da fuck gay as bald white frenchy nigga gonna set hisself dang judge whole criminal conspiracy micheal brown mothafuckin hand air son u smart u know nigga hand mothafuckin air thats sign showin innocent tha crime sorry cussin shit internationally recognized indication innocence part perpetrator yall nigga medium plain old fashioned example murder first degree part mr officer darren wilson takin life nigga college student nigga kent state protestin get ass shot historic event michael brown shot dead street takin part ferguson protest yall medium mothafuckas try explain away,579,89,0.15681818181818183,4,7
UgilrITkmW-kdXgCoAEC,9pr1oE34bIM,Why didn't they interview the constitution workers??? Who where caught on tape saying why did u shot he had his hands up,False,False,False,False,False,False,False,False,Why didn't they interview the constitution workers??? Who where caught on tape saying why did u shot he had his hands up,didnt interview constitution worker caught tape saying u shot hand,66,10,0.016666666666666666,0,0
