CommentId,VideoId,Text,text_clean,text_processed,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,IsAnyToxic
UgiTynItZhDJ4XgCoAEC,9pr1oE34bIM,"I can't believe you are reciting the music he listened to. What does that have to do with a cop using excessive force. When cops can become judge, jury and executioner we as a society are screwed. The issue is cops that do not get trained on escalation of force and do not use or have non lethal means to apprehend civilian suspects.",i can't believe you are reciting the music he listened to what does that have to do with a cop using excessive force when cops can become judge jury and executioner we as a society are screwed the issue is cops that do not get trained on escalation of force and do not use or have non lethal means to apprehend civilian suspects,believe recite music listen cop use excessive force cop judge jury executioner society screw issue cop train escalation force use non lethal mean apprehend civilian suspect,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugiu2PRygbRe1XgCoAEC,9pr1oE34bIM,Let it not be news,let it not be news,let news,False,False,False,False,False,False,False,False,False,False,False,False,0
UgiuUjW7qzXNJ3gCoAEC,9pr1oE34bIM,"If you act like a gentleman, you'll be treated like a gentleman.
................someone did not act like a gentleman.  ",if you act like a gentleman you'll be treated like a gentleman someone did not act like a gentleman,act like gentleman treat like gentleman act like gentleman,False,False,False,False,False,False,False,False,False,False,False,False,0
UgiuVO5vj4mlBHgCoAEC,9pr1oE34bIM,"There's so much good data here.

I wish it was presented without all the speculation about the marijuana blunts, and emphasis on the rap lyrics and youtube videos. I know a few friends who couldn't ever hurt anyone who are guilty of the same.  We all saw the video, we all saw him take the cigars and shove the guy out of his way. There's no reason to try to bring up culturally normative things, which are admittedly ridiculous, but do not indicate actual violence, including rap lyrics which are most often complete bull, when you've otherwise done such an amazing job of collecting a wide range of facts and putting together a, generally, great presentation. 

Again, Thank you for 99% of this, I greatly appreciate it. I just fear that so much of the good material will be dismissed due to your emphasis on these items which you yourself admit really don't mean anything at all. ",there's so much good data here i wish it was presented without all the speculation about the marijuana blunts and emphasis on the rap lyrics and youtube videos i know a few friends who couldn't ever hurt anyone who are guilty of the same we all saw the video we all saw him take the cigars and shove the guy out of his way there's no reason to try to bring up culturally normative things which are admittedly ridiculous but do not indicate actual violence including rap lyrics which are most often complete bull when you've otherwise done such an amazing job of collecting a wide range of facts and putting together a generally great presentation again thank you for of this i greatly appreciate it i just fear that so much of the good material will be dismissed due to your emphasis on these items which you yourself admit really don't mean anything at all,good datum wish present speculation marijuana blunt emphasis rap lyric know friend hurt guilty cigar shove guy way reason try bring culturally normative thing admittedly ridiculous indicate actual violence include rap lyric complete bull amazing job collect wide range fact generally great presentation thank greatly appreciate fear good material dismiss emphasis item admit mean,False,False,False,False,False,False,False,False,False,False,False,False,0
UgiUX2v7ObTI5ngCoAEC,9pr1oE34bIM,"All these people with cell phones in the crowd recording the encounter, claiming they saw it all, but nobody - the media, independent researcher or witnesses have video footage of the encounter between Brown and the officer before he was shot.",all these people with cell phones in the crowd recording the encounter claiming they saw it all but nobody the media independent researcher or witnesses have video footage of the encounter between brown and the officer before he was shot,people cell phone crowd record encounter claim medium independent researcher witness footage encounter brown officer shoot,False,False,False,False,False,False,False,False,False,False,False,False,0
UgiWKCAoJJjRsXgCoAEC,9pr1oE34bIM,I can't wait until Jesus comes back so he could take care of all this b s I'm getting so sick and tired of all these racist white people and racist black people damn can we all just get along as a black man I love all white people and black people we have to do away with all this hate in are hearts and try loving each other because all that hate is gonna take us to hell we need to come together because we are all gods children not kkk or black power its just us ,i can't wait until jesus comes back so he could take care of all this b s i'm getting so sick and tired of all these racist white people and racist black people damn can we all just get along as a black man i love all white people and black people we have to do away with all this hate in are hearts and try loving each other because all that hate is gonna take us to hell we need to come together because we are all gods children not kkk or black power its just us,wait jesus come care b s sick tired racist white people racist black people damn black man love white people black people away hate heart try love hate hell need come god child kkk black power,False,False,False,False,False,False,False,False,False,False,False,False,0
UgiX_Wrqtu5uvngCoAEC,9pr1oE34bIM,"Man, that officer got so lucky with that video. His life is still ruined but if I were a juror I wouldn't convict him. I am black by the way.",man that officer got so lucky with that video his life is still ruined but if i were a juror i wouldn't convict him i am black by the way,man officer lucky life ruin juror convict black way,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugiz1wqOhehmZngCoAEC,9pr1oE34bIM,I was with this till he started advocating 2 parent families in 'black' communities and totally lost me from there.,i was with this till he started advocating parent families in 'black' communities and totally lost me from there,till start advocate parent family black community totally lose,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugiz4WMNjROm33gCoAEC,9pr1oE34bIM,"This is a really sad story. Someone is killed for no reason, racial war increases.
The devil must have seen that officer and his victim and some guys who caused
the action. Let's pray for these souls.",this is a really sad story someone is killed for no reason racial war increases the devil must have seen that officer and his victim and some guys who caused the action let's pray for these souls,sad story kill reason racial war increase devil officer victim guy cause action let pray soul,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugiz7HHQIvTRqHgCoAEC,9pr1oE34bIM,"The music references sex, drugs, stealing, murder, etc.

...ya, pretty much all rap music is like that",the music references sex drugs stealing murder etc ya pretty much all rap music is like that,music reference sex drug steal murder etc ya pretty rap music like,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugiz8myZ5rjRKngCoAEC,9pr1oE34bIM,"A good job of of determining what occurred before Brown was killed. However, why it occurred is not a simple matter of racism, police abuse or anything mentioned. Question everything. Until we pull back the curtain to see the wizard is an illusion and we are all one and all life is energy and sacred... and turn off the TV. Peace, love and appreciation.",a good job of of determining what occurred before brown was killed however why it occurred is not a simple matter of racism police abuse or anything mentioned question everything until we pull back the curtain to see the wizard is an illusion and we are all one and all life is energy and sacred and turn off the tv peace love and appreciation,good job determine occur brown kill occur simple matter racism police abuse mention question pull curtain wizard illusion life energy sacred turn tv peace love appreciation,False,False,False,False,False,False,False,False,False,False,False,False,0
UgiZMAhCt-R4rXgCoAEC,9pr1oE34bIM,"Dear Mr. Stefan Molyneux. Why don't you add to your videos regarding Michael Brown that the Ferguson PD has a horrible history of lying and corruption? If you are smart as I think you are, why not make a statement about how massive authoritarian corruption has a negative impact on the community it serves? And how people eventually get fed up and have no choice but to disregard the law and/or fight back? What did the cop do to merit a charge from Mr Brown? If indeed that is what happened?",dear mr stefan molyneux why don't you add to your videos regarding michael brown that the ferguson pd has a horrible history of lying and corruption if you are smart as i think you are why not make a statement about how massive authoritarian corruption has a negative impact on the community it serves and how people eventually get fed up and have no choice but to disregard the law and or fight back what did the cop do to merit a charge from mr brown if indeed that is what happened,dear mr stefan molyneux add regard michael brown ferguson pd horrible history lying corruption smart think statement massive authoritarian corruption negative impact community serve people eventually feed choice disregard law fight cop merit charge mr brown happen,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj0S6GYM3yCc3gCoAEC,9pr1oE34bIM,"Pathetic pseudo philosophy, you vile little man. ",pathetic pseudo philosophy you vile little man,pathetic pseudo philosophy vile little man,True,True,False,False,False,False,False,False,False,False,False,False,1
Ugj0Z8ZQzjZMq3gCoAEC,9pr1oE34bIM,The chief is not black you are lying ,the chief is not black you are lying,chief black lie,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj21C3HseoGPHgCoAEC,9pr1oE34bIM,What Is Mr browns side oh he is dead.,what is mr browns side oh he is dead,mr brown oh dead,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj2qHC0gktMKXgCoAEC,9pr1oE34bIM,"exactly right Stefan , crime and bad decisions creates poverty and poor unattractive areas. criminals don't steal necessities .. it's just to get ""respect"" from their homies. pathetic",exactly right stefan crime and bad decisions creates poverty and poor unattractive areas criminals don't steal necessities it's just to get respect from their homies pathetic,exactly right stefan crime bad decision create poverty poor unattractive area criminal steal necessity respect homie pathetic,True,True,False,True,False,False,False,False,False,False,False,False,1
Ugj40v4M5IYEGHgCoAEC,9pr1oE34bIM,Brown was a piece of shit and the world is better off without him.,brown was a piece of shit and the world is better off without him,brown piece shit world,True,True,False,False,False,False,False,False,False,False,False,False,1
Ugj5NyPZi71gHngCoAEC,9pr1oE34bIM,"Stefan.....  Please.....  Ummm, facts?????  How can ya ""philosophize"" without 'em?",stefan please ummm facts how can ya philosophize without 'em,stefan ummm fact ya philosophize,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj5pbZpyIAJUHgCoAEC,9pr1oE34bIM,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING, HE DIDN'T HAD A WEAPON, SO YOU SHUT YOUR ASS WHITE DEVIL. ALL WHITE PEOPLE ARE EVIL.",blacks are tired of being killed for nothing he didn't had a weapon so you shut your ass white devil all white people are evil,black tired kill weapon shut ass white devil white people evil,True,False,False,False,False,True,True,False,False,False,False,False,1
Ugj5wkeg50LL93gCoAEC,9pr1oE34bIM,I am not against most of what is being presented here. I don't believe that Mike Brown was innocent. I believe he acted arrogantly and disrespectfully toward the officer and that it could have led to all of this. BUT... I hate the fact that the officer is being compared to George Zimmerman. Zimmerman was a jerk who shouldve been minding his business and not trying to be a wanna-be cop. The officer has a right and a duty to confront the situation in the way that he did. Zimmerman could have easily walked away and stayed on the phone with the dispatcher.,i am not against most of what is being presented here i don't believe that mike brown was innocent i believe he acted arrogantly and disrespectfully toward the officer and that it could have led to all of this but i hate the fact that the officer is being compared to george zimmerman zimmerman was a jerk who shouldve been minding his business and not trying to be a wanna be cop the officer has a right and a duty to confront the situation in the way that he did zimmerman could have easily walked away and stayed on the phone with the dispatcher,present believe mike brown innocent believe act arrogantly disrespectfully officer lead hate fact officer compare george zimmerman zimmerman jerk ve mind business try wanna cop officer right duty confront situation way zimmerman easily walk away stay phone dispatcher,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj6nZkcYnmMc3gCoAEC,9pr1oE34bIM,"This makes me so damn angry.  All of this over some worthless thug who got himself shot?  The protests, those animals looting and tearing shit up in their own neighborhoods over this?  This is why everyone thinks the black community is fucked up, because it is fucked up.",this makes me so damn angry all of this over some worthless thug who got himself shot the protests those animals looting and tearing shit up in their own neighborhoods over this this is why everyone thinks the black community is fucked up because it is fucked up,damn angry worthless thug shoot protest animal loot tear shit neighborhood think black community fuck fuck,True,True,False,False,False,True,True,False,False,False,False,False,1
Ugj6uLTt0_Weu3gCoAEC,9pr1oE34bIM," Kajieme Powell Shooting Video Disturbs For So Many Reasons

that is the link to the video i mentoned",kajieme powell shooting video disturbs for so many reasons that is the link to the video i mentoned,kajieme powell shoot disturb reason link mentone,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj7vqrD17dRF3gCoAEC,9pr1oE34bIM,Man Stef spitting that fire hot enough to make Dylan jealous 12:26 - 13:34,man stef spitting that fire hot enough to make dylan jealous,man stef spit fire hot dylan jealous,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj96ojKH5Ui7XgCoAEC,9pr1oE34bIM,Criminal got shot... Great!,criminal got shot great,criminal shoot great,True,True,False,True,False,False,False,False,False,False,False,False,1
Ugj9P4pwefve1XgCoAEC,9pr1oE34bIM,"I have a magic hamster that has drank a lot of lean and has never heard of anyone using Skittles in lean, Jolly Ranchers are the ideal candy to use. Not that I or the magic hamster do not doubt someone using Skittles in lean I just want to point out that in Houston, where lean was quote/unquote ""created"", the magic hamster prefer to use Jolly Ranchers in their lean. ",i have a magic hamster that has drank a lot of lean and has never heard of anyone using skittles in lean jolly ranchers are the ideal candy to use not that i or the magic hamster do not doubt someone using skittles in lean i just want to point out that in houston where lean was quote unquote created the magic hamster prefer to use jolly ranchers in their lean,magic hamster drink lot lean hear use skittle lean jolly rancher ideal candy use magic hamster doubt use skittle lean want point houston lean quote unquote create magic hamster prefer use jolly rancher lean,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj9qky2IJzNTngCoAEC,9pr1oE34bIM,"Watching this Video, It is clear that Stefan has seems to buy all the argument in favor of the White Police officer, but not the Dead Black kid. I have watched  other Videos you posted to see if the same patter of bias exist? sure enough , you repeated the same patter of argument against Tryvon Martin. So,you can only convince like minded. You are not different from Alex Jones, and many other White Conservatives who pretend to be against the system only if affect white people. Minorities and Blacks are fair game. So, Stefan, keep preaching your one sided view and you will gain many White admirers who share your view.",watching this video it is clear that stefan has seems to buy all the argument in favor of the white police officer but not the dead black kid i have watched other videos you posted to see if the same patter of bias exist sure enough you repeated the same patter of argument against tryvon martin so you can only convince like minded you are not different from alex jones and many other white conservatives who pretend to be against the system only if affect white people minorities and blacks are fair game so stefan keep preaching your one sided view and you will gain many white admirers who share your view,clear stefan buy argument favor white police officer dead black kid post patter bias exist sure repeat patter argument tryvon martin convince like minded different alex jones white conservative pretend system affect white people minority black fair game stefan preach sided view gain white admirer share view,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjA7WCImkpudXgCoAEC,9pr1oE34bIM,"Black cop kills white kid...Black kid kills white cop.  Does anyone riot, protest and engage national news?  No.  Race isn't mentioned in either of these circumstances.  So think about it, then ask yourself this question (and answer honestly): Who are the REAL racists in this country? ",black cop kills white kid black kid kills white cop does anyone riot protest and engage national news no race isn't mentioned in either of these circumstances so think about it then ask yourself this question and answer honestly who are the real racists in this country,black cop kill white kid black kid kill white cop riot protest engage national news race mention circumstance think ask question answer honestly real racist country,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjaLYTtVFDllngCoAEC,9pr1oE34bIM,"That video of him pushing that clerk around really made me lose any sympathy for him. You can definitely tell from that the guy was most likely a dick.But hell, I need a new TV so I might as well riot and go loot one in his honor",that video of him pushing that clerk around really made me lose any sympathy for him you can definitely tell from that the guy was most likely a dick but hell i need a new tv so i might as well riot and go loot one in his honor,push clerk lose sympathy definitely tell guy likely dick hell need new tv riot loot honor,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjapiiA0aT2eHgCoAEC,9pr1oE34bIM,"its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties
from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot 6times
and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus
if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit ....!",its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot times and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit,easy point negative black man point good point white man shit corny wanna seriously tell fact good bad party know couple lyric picture middle finger doest justify shoot time medium control look internet store owner micheal brown alledgedly steal cigar micheal brown bogus think happen cop vs black man recent year sen black man start beat policeman run away policeman start fire micheal stop rush police gun draw fire shot pure bullshit,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjBsgr52juC5XgCoAEC,9pr1oE34bIM,"Let us look at the facts

Moving away - shots fired - 5 or 6 witness
Arms up - shots fire - 4 witness
Dropping to his knees - shot fired - 3 witness
Audio Recording - 10-12 shots in two groups
Video Recording - spontaneous utterances of he had his hands up etc
Fighting with Officer - Officer by others
Fighting over Weapon in car - Officer by others
Weapon discharged in car - Officer by others
Damage to officers eye - Medical report not released
Officers statement - not released Police logs of incident ( radio report) - not released
I forgot an third review of the wounds that showed he was shot at least twice while ""down"".
 
Any witness yet that support the ""unofficial"" officers's version of the incident?",let us look at the facts moving away shots fired or witness arms up shots fire witness dropping to his knees shot fired witness audio recording shots in two groups video recording spontaneous utterances of he had his hands up etc fighting with officer officer by others fighting over weapon in car officer by others weapon discharged in car officer by others damage to officers eye medical report not released officers statement not released police logs of incident radio report not released i forgot an third review of the wounds that showed he was shot at least twice while down any witness yet that support the unofficial officers's version of the incident,let look fact away shot fire witness arm shot fire witness drop knee shot fire witness audio recording shot group record spontaneous utterance hand etc fight officer officer fight weapon car officer weapon discharge car officer damage officer eye medical report release officer statement release police log incident radio report release forget review wound shoot twice witness support unofficial officer version incident,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjBydVrwgC-AHgCoAEC,9pr1oE34bIM,this dude is lying his azz off... racist cracka,this dude is lying his azz off racist cracka,dude lie azz racist cracka,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjcddF-gK8JbHgCoAEC,9pr1oE34bIM,I couldn't help laughing when you started reciting his rap lyrics. TOO GOOD!,i couldn't help laughing when you started reciting his rap lyrics too good,help laugh start recite rap lyric good,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjCNouAV9C-w3gCoAEC,9pr1oE34bIM,"Holy shit! And I thought Trayvon Martin supporters were imbeciles...

You Michael Brown clowns must be on the dope!",holy shit and i thought trayvon martin supporters were imbeciles you michael brown clowns must be on the dope,holy shit think trayvon martin supporter imbecile michael brown clown dope,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjcP20e0dVo9XgCoAEC,9pr1oE34bIM,I guess it sucks that those 2 construction workers show up and prove this entire video to be wrong.,i guess it sucks that those construction workers show up and prove this entire video to be wrong,guess suck construction worker prove entire wrong,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjDzjqZ_dYyA3gCoAEC,9pr1oE34bIM,"Right on!!! Finally some Sane opinion on this event! These Black bastards are soooooooooo IGNORANT!!! Running around yelling and looting and carrying on, just like in LA Riots.... Same old shit",right on finally some sane opinion on this event these black bastards are soooooooooo ignorant running around yelling and looting and carrying on just like in la riots same old shit,right finally sane opinion event black bastard soooooooooo ignorant run yelling loot carry like la riot old shit,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjE9_GvZ2H4wngCoAEC,9pr1oE34bIM,This video is so biased and full of shit.,this video is so biased and full of shit,biased shit,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjeQVBkW-0liXgCoAEC,9pr1oE34bIM,Okay but what in the literal fuck do Skittles and tea have to do with lean?,okay but what in the literal fuck do skittles and tea have to do with lean,okay literal fuck skittle tea lean,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjgD-riwa9yRXgCoAEC,9pr1oE34bIM,the people translating that conversation is the funniest saddest shit ever...funny because they're getting it WRONG and sad because people are reaching in every direction to find holes to get this cop off....,the people translating that conversation is the funniest saddest shit ever funny because they're getting it wrong and sad because people are reaching in every direction to find holes to get this cop off,people translate conversation funniest sad shit funny wrong sad people reach direction find hole cop,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjGgOEMa0zTS3gCoAEC,9pr1oE34bIM,"So the autopsy showed a number of wounds to the right arm making the scenario of him being shot with his hands raised a lot less likely. Or are we still trying to claim that? Let's see, innocent unarmed gentle giant, minding his own business, gunned down in cold blood for jaywalking by a sadistic, jack-booted, racist thug of a police officer who shot the innocent youth in the back while his hands were raised trying to surrender. I keep forgetting which BS story we are still trying to defend and which claims have been totally refuted by the facts. Regardless, it ""doesn't matter"" because we have already decided that the cop is guilty.",so the autopsy showed a number of wounds to the right arm making the scenario of him being shot with his hands raised a lot less likely or are we still trying to claim that let's see innocent unarmed gentle giant minding his own business gunned down in cold blood for jaywalking by a sadistic jack booted racist thug of a police officer who shot the innocent youth in the back while his hands were raised trying to surrender i keep forgetting which bs story we are still trying to defend and which claims have been totally refuted by the facts regardless it doesn't matter because we have already decided that the cop is guilty,autopsy number wound right arm scenario shoot hand raise lot likely try claim let innocent unarmed gentle giant mind business gun cold blood jaywalk sadistic jack boot racist thug police officer shoot innocent youth hand raise try surrender forget bs story try defend claim totally refute fact regardless matter decide cop guilty,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjhPS0SJyWdGHgCoAEC,9pr1oE34bIM,This would all stop if the cost for it all came from the black community who created it. No responsibility no worry,this would all stop if the cost for it all came from the black community who created it no responsibility no worry,stop cost come black community create responsibility worry,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjHvr0GmG91F3gCoAEC,9pr1oE34bIM,so i can shoot someone because they run at me? lol?,so i can shoot someone because they run at me lol,shoot run lol,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjI4sLbI13lfXgCoAEC,9pr1oE34bIM,"Spin it any way you want, he could have been a thug but the police officer would not know either way unless he had a previous offense and remembered him, which he did not. He did not have a weapon, the police are trained and he did not have to shoot him six times. The fact is we will never truly know all the facts. Go sign the petition for police officers to wear cameras on their chests, then there will be no debate about who seems 'threatening.'",spin it any way you want he could have been a thug but the police officer would not know either way unless he had a previous offense and remembered him which he did not he did not have a weapon the police are trained and he did not have to shoot him six times the fact is we will never truly know all the facts go sign the petition for police officers to wear cameras on their chests then there will be no debate about who seems 'threatening ',spin way want thug police officer know way previous offense remember weapon police train shoot time fact truly know fact sign petition police officer wear camera chest debate threaten,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjIS2s-JKQ7N3gCoAEC,9pr1oE34bIM,"It is odd that Stefan says we should wait to get the facts before judging the cop... but rushes to judgement on the alleged scenario in favor of that cop.

The truth is we don't know and the ""truth"" is a mix of both sides.",it is odd that stefan says we should wait to get the facts before judging the cop but rushes to judgement on the alleged scenario in favor of that cop the truth is we don't know and the truth is a mix of both sides,odd stefan wait fact judge cop rush judgement alleged scenario favor cop truth know truth mix,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjJn8om2tZ30ngCoAEC,9pr1oE34bIM,Advertising & ignorance creates much crime in my opinion.,advertising ignorance creates much crime in my opinion,advertising ignorance create crime opinion,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjJye9wwqEitngCoAEC,9pr1oE34bIM,I THINK THAT GENTLE GIANT WOULD HAVE KILLED YOU AND SONGS AND RAP BOTH TALK BAD,i think that gentle giant would have killed you and songs and rap both talk bad,think gentle giant kill song rap talk bad,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjkF7A5eFla9HgCoAEC,9pr1oE34bIM,"well, after seeing all the looting and ""protesting"", I would say that he would not have to be high to exhibit very poor decision making.   I also am not impressed by anyone going to ""college"", college is not what it used to be.  It's pretty much an extended childhood for most people who go.",well after seeing all the looting and protesting i would say that he would not have to be high to exhibit very poor decision making i also am not impressed by anyone going to college college is not what it used to be it's pretty much an extended childhood for most people who go,looting protest high exhibit poor decision impress college college use pretty extended childhood people,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjLNhMb6UiTJngCoAEC,9pr1oE34bIM,is this not what tazers are for,is this not what tazers are for,tazer,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugjm-C4rq2RR9XgCoAEC,9pr1oE34bIM,"It obviously doesn't matter that he smoked Marijuana, but the family's autopsy says he was not shot in the back. This unbiased witness clearly states (3 times) MB was coming at the officer. No mention of hands up.
Witness to Michael Brown Shooting repeats himself 3 times: ""dude kept coming towards the police""",it obviously doesn't matter that he smoked marijuana but the family's autopsy says he was not shot in the back this unbiased witness clearly states times mb was coming at the officer no mention of hands up witness to michael brown shooting repeats himself times dude kept coming towards the police,obviously matter smoke marijuana family autopsy shoot unbiased witness clearly state times mb come officer mention hand witness michael brown shooting repeat time dude come police,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugjmo852I70RjngCoAEC,9pr1oE34bIM,"This guy is a little biased that's for sure , maybe he should bring up the fact that a taser being used could have avoided all this. Forensics will tell what truly happened but I highly doubt mike brown needed to be shot six times. Or how about calling for back up ?? No one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively.  To say the cop was completely in the right as this racist Stefan comes off with is crazy.. cops are held to higher standard. First cops mistake not calling for backup, second trying to get out his door right by the kids lol doesn't he remember his training u get out with space between you to handle the situation better. My uncle is a cop and told me this . Also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up .",this guy is a little biased that's for sure maybe he should bring up the fact that a taser being used could have avoided all this forensics will tell what truly happened but i highly doubt mike brown needed to be shot six times or how about calling for back up no one said the cop had to be a hero and handle the two kids by himself especially if they acted aggressively to say the cop was completely in the right as this racist stefan comes off with is crazy cops are held to higher standard first cops mistake not calling for backup second trying to get out his door right by the kids lol doesn't he remember his training u get out with space between you to handle the situation better my uncle is a cop and told me this also a taser should have been his first move if mike was charging him but before that even he should have pursued a block away and waited for back up,guy little biased sure maybe bring fact taser use avoid forensic tell truly happen highly doubt mike brown need shoot time cop hero handle kid especially act aggressively cop completely right racist stefan come crazy cop hold high standard cop mistake backup second try door right kid lol remember training u space handle situation uncle cop tell taser mike charge pursue block away wait,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjMOUYanjnjhHgCoAEC,9pr1oE34bIM,"Public schools are not terrible, the problem is many kids attending these public schools bring all sorts of issues into the classroom. Please don't build strawman characterizations of the left, many of these communities need public financial support because of conservative economic policies that have devastated local economies. Welfare is simply a symptom not a cause.",public schools are not terrible the problem is many kids attending these public schools bring all sorts of issues into the classroom please don't build strawman characterizations of the left many of these communities need public financial support because of conservative economic policies that have devastated local economies welfare is simply a symptom not a cause,public school terrible problem kid attend public school bring sort issue classroom build strawman characterization left community need public financial support conservative economic policy devastate local economy welfare simply symptom cause,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,"It's taken you 40 minutes to deduce what most reasoned people did within a minute of hearing the story break.

...but thank you anyway.",it's taken you minutes to deduce what most reasoned people did within a minute of hearing the story break but thank you anyway,minute deduce reasoned people minute hear story break thank,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugjn5LpbmrWSeHgCoAEC,9pr1oE34bIM,Michael Brown was a home angel but a street devil.  He was no altar boy.  His death was his own doing.,michael brown was a home angel but a street devil he was no altar boy his death was his own doing,michael brown home angel street devil altar boy death,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugjndgn6iu0fZ3gCoAEC,9pr1oE34bIM,"I understand that he committed robbery offense but did he deserve to die.. put him in jail but do not end his life and with Trayvon martin, going to buy skittles, he doesn't deserve death either.. this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to  commit a crime.",i understand that he committed robbery offense but did he deserve to die put him in jail but do not end his life and with trayvon martin going to buy skittles he doesn't deserve death either this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to commit a crime,understand commit robbery offense deserve die jail end life trayvon martin buy skittle deserve death totally biased white label troubled teenager peer pressured commit crime,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjniGdjP3qMEngCoAEC,9pr1oE34bIM,"Where is the picture of cops injuries, and why wasn't their a ambulance their for the injured officer.",where is the picture of cops injuries and why wasn't their a ambulance their for the injured officer,picture cop injury ambulance injure officer,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjNJBczsnkZAXgCoAEC,9pr1oE34bIM,Omg when he started rapping I lost it. Lmao,omg when he started rapping i lost it lmao,omg start rap lose lmao,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjNNeXI49XIWHgCoAEC,9pr1oE34bIM,good one Stefan,good one stefan,good stefan,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjOlOPx1b2rRXgCoAEC,9pr1oE34bIM,"you obviously take whoever's word for whatever happened if you're taking an unpopular stance. you try so hard to justify any stance that is contrary to the norm, and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day. you are insincere, stefan molyneux

-MW",you obviously take whoever's word for whatever happened if you're taking an unpopular stance you try so hard to justify any stance that is contrary to the norm and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day you are insincere stefan molyneux mw,obviously word happen unpopular stance try hard justify stance contrary norm ve love long word law enforcement day distrust government day insincere stefan molyneux mw,False,False,False,False,False,False,False,False,False,False,False,False,0
